CuPy 2 iterations (lsmr),41-44,3d_27pt,128,128,64,27725560,SymGS,L2 Norm: 1296.5739081604895
7.274496078491211
6.94374418258667
6.951935768127441
6.955008029937744
6.938623905181885
6.924287796020508
6.9508161544799805
6.926271915435791
6.949888229370117
6.966271877288818
