CuPy 2 iterations (lsmr),41-44,3d_27pt,8,8,8,10648,SymGS,L2 Norm: 76.48174268033684
451.9453430175781
2.5712640285491943
2.4340479373931885
2.4432640075683594
2.4637439250946045
2.4545280933380127
2.465791940689087
2.481152057647705
2.4627199172973633
2.4770560264587402
