CuPy 2 iterations (gmres),41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 155.83557158987114
8.011775970458984
7.768064022064209
7.771168231964111
7.7711358070373535
7.79366397857666
7.7712321281433105
7.7608962059021
7.733248233795166
7.754879951477051
7.791615962982178
