CuPy 2 iterations (gmres),41-44,3d_27pt,128,128,128,55742968,SymGS,L2 Norm: 856.5195314656384
42.801151275634766
38.44812774658203
38.338462829589844
38.410240173339844
38.393856048583984
38.38361740112305
38.428672790527344
38.41740798950195
38.390785217285156
38.51161575317383
