CuPy 2 iterations (gmres),41-44,3d_27pt,16,16,16,97336,SymGS,L2 Norm: 0.0003439457423408054
5.458943843841553
5.421055793762207
5.341184139251709
5.372928142547607
5.553152084350586
5.355519771575928
5.337088108062744
5.33296012878418
5.332992076873779
5.370880126953125
