CuPy 2 iterations (minres),41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 482.54293618062627
2.18940806388855
1.93231999874115
1.9333120584487915
1.9333120584487915
1.9230719804763794
1.9220479726791382
1.9343039989471436
1.9189759492874146
1.9292160272598267
1.917855978012085
