CuPy 2 iterations (gmres),41-44,3d_27pt,24,24,24,343000,SymGS,L2 Norm: 0.49691635465752604
5.1609601974487305
4.888448238372803
4.899775981903076
4.91103982925415
4.884479999542236
4.879360198974609
4.889599800109863
4.884479999542236
4.897791862487793
4.914175987243652
