CuPy 2 iterations (minres),41-44,3d_27pt,32,32,32,830584,SymGS,L2 Norm: 171.20015316392588
2.116607904434204
1.8954240083694458
1.9691519737243652
1.9179519414901733
1.9230719804763794
1.8995200395584106
1.9220479726791382
1.9107840061187744
1.9067840576171875
1.9005440473556519
