CuPy 2 iterations (minres),41-44,3d_27pt,128,128,128,55742968,SymGS,L2 Norm: 1395.3673805595174
37.006431579589844
5.658624172210693
5.77945613861084
5.655551910400391
5.655551910400391
5.652480125427246
5.67091178894043
5.655551910400391
5.67091178894043
5.712831974029541
