CuPy 2 iterations (minres),41-44,3d_27pt,128,128,64,27725560,SymGS,L2 Norm: 976.7824897477842
3.470560073852539
3.3227200508117676
3.3167359828948975
3.31878399848938
3.3372159004211426
3.309567928314209
3.324928045272827
3.323904037475586
3.3208320140838623
3.322943925857544
