CuPy 2 iterations (gmres),41-44,3d_27pt,128,128,64,27725560,SymGS,L2 Norm: 472.40114408130023
21.24390411376953
20.964351654052734
21.003360748291016
20.95827293395996
20.936704635620117
20.852832794189453
20.89574432373047
20.893600463867188
20.763647079467773
20.807680130004883
