CuPy 2 iterations (minres),41-44,3d_27pt,24,24,24,343000,SymGS,L2 Norm: 114.99725165857855
2.12172794342041
1.9334080219268799
1.9078079462051392
1.9701759815216064
1.903615951538086
1.921023964881897
1.9118080139160156
1.9005440473556519
1.9098880290985107
1.901568055152893
