BaseTorch,41-44,3d_27pt,8,8,8,512,Dot
0.041280001401901245
0.03686400130391121
0.03587200120091438
0.04198399931192398
0.03686400130391121
0.035840000957250595
0.035840000957250595
0.03686400130391121
0.035840000957250595
0.035840000957250595
