BaseTorch,41-44,3d_27pt,8,8,8,10648,SPMV
81.43014526367188
81.08748626708984
81.4909439086914
81.20832061767578
81.53395080566406
81.4735336303711
81.37113952636719
81.27792358398438
81.40287780761719
81.5225601196289
