NaiveBanded CuPy,41-44,3d_27pt,128,128,128,55742968,SPMV
2.1911680698394775
1.763327956199646
1.7521599531173706
1.7612799406051636
1.7653759717941284
1.8933119773864746
1.7418240308761597
1.7448320388793945
1.7909760475158691
1.7704960107803345
