NaiveBanded CuPy,41-44,3d_27pt,24,24,24,343000,SPMV
0.22441600263118744
0.21913599967956543
0.20892800390720367
0.21299199759960175
0.2099200040102005
0.21401600539684296
0.2088959962129593
0.20985600352287292
0.20787200331687927
0.21503999829292297
