NaiveBanded CuPy,41-44,3d_27pt,128,64,64,13790200,SPMV
0.6562560200691223
0.634880006313324
0.623744010925293
0.6296319961547852
0.6246399879455566
0.6328319907188416
0.6287360191345215
0.6358720064163208
0.6297600269317627
0.6268799901008606
