NaiveBanded CuPy,41-44,3d_27pt,8,8,8,10648,SPMV
0.24217599630355835
0.1966399997472763
0.19148799777030945
0.19148799777030945
0.20278400182724
0.19142399728298187
0.18956799805164337
0.19046400487422943
0.18854400515556335
0.19148799777030945
