NaiveBanded CuPy,41-44,3d_27pt,32,32,32,830584,SPMV
0.22377599775791168
0.20787200331687927
0.20393599569797516
0.20479999482631683
0.20582400262355804
0.20582400262355804
0.20479999482631683
0.2027519941329956
0.20479999482631683
0.20367999374866486
