NaiveBanded CuPy,41-44,3d_27pt,64,64,64,6859000,SPMV
0.44230398535728455
0.4280320107936859
0.4259839951992035
0.42508798837661743
0.4249599874019623
0.43212801218032837
0.4280320107936859
0.42393600940704346
0.42905598878860474
0.4259200096130371
