NaiveBanded CuPy,41-44,3d_27pt,16,16,16,97336,SPMV
0.22524799406528473
0.21401600539684296
0.21196800470352173
0.21094399690628052
0.2099519968032837
0.21503999829292297
0.2099200040102005
0.20774400234222412
0.2088959962129593
0.22118400037288666
