NaiveBanded CuPy,41-44,3d_27pt,128,128,64,27725560,SPMV
1.067903995513916
1.06496000289917
1.0638079643249512
1.052672028541565
1.0690560340881348
1.0852160453796387
1.0383360385894775
1.0567679405212402
1.0406080484390259
1.060863971710205
