CuPy (gmres),41-44,3d_27pt,128,64,64,13790200,SymGS
0.5058559775352478
0.34508800506591797
0.3420160114765167
0.33792001008987427
0.33587199449539185
0.33484798669815063
0.331712007522583
0.3431040048599243
0.33587199449539185
0.33689600229263306
