CuPy (gmres),41-44,3d_27pt,8,8,8,10648,SymGS
473.3685607910156
0.42393600940704346
0.3338240087032318
0.33484798669815063
0.32678401470184326
0.3266560137271881
0.32767999172210693
0.3224320113658905
0.3246079981327057
0.32153600454330444
