CuPy (gmres),41-44,3d_27pt,32,32,32,830584,SymGS
0.4833280146121979
0.3461120128631592
0.3338240087032318
0.3399040102958679
0.3328000009059906
0.347135990858078
0.34508800506591797
0.328575998544693
0.33792001008987427
0.3307519853115082
