CuPy (gmres),41-44,3d_27pt,24,24,24,343000,SymGS
0.5038080215454102
0.3614400029182434
0.33792001008987427
0.3635199964046478
0.3338240087032318
0.3328000009059906
0.33695998787879944
0.33792001008987427
0.33689600229263306
0.3338240087032318
