CuPy (gmres),41-44,3d_27pt,16,16,16,97336,SymGS
0.4903680086135864
0.35225600004196167
0.33484798669815063
0.33695998787879944
0.32975998520851135
0.3338240087032318
0.32870399951934814
0.33484798669815063
0.3317759931087494
0.3328000009059906
