CuPy (gmres),41-44,3d_27pt,64,64,64,6859000,SymGS
0.9502720236778259
0.4792320132255554
0.3481599986553192
0.3328000009059906
0.32972800731658936
0.33587199449539185
0.3317759931087494
0.33484798669815063
0.32767999172210693
0.32767999172210693
