AMGX 4 iterations non-deterministic,41-44,3d_27pt,32,32,32,830584,SymGS,L2 Norm: 106.66513289446806
3.067552089691162
2.9845120906829834
2.99289608001709
2.9970240592956543
3.0111680030822754
3.0133121013641357
3.011647939682007
3.016256093978882
2.9821441173553467
2.978463888168335
