AMGX 4 iterations non-deterministic,41-44,3d_27pt,16,16,16,97336,SymGS,L2 Norm: 15.951361583341717
2.9112319946289062
2.854912042617798
2.851775884628296
2.8558719158172607
2.8682239055633545
2.8641281127929688
2.846719980239868
2.844736099243164
2.849792003631592
2.850816011428833
