AMGX 5 iterations non-deterministic,41-44,3d_27pt,24,24,24,343000,SymGS,L2 Norm: 47.91614775770652
3.97273588180542
3.8945600986480713
3.8946239948272705
3.9188480377197266
3.908895969390869
3.88918399810791
3.8911359310150146
3.8922879695892334
3.887648105621338
3.8948159217834473
