AMGX 3 iterations non-deterministic,41-44,3d_27pt,32,32,32,830584,SymGS,L2 Norm: 114.82657515018794
2.470463991165161
2.4015679359436035
2.384255886077881
2.3948800563812256
2.385279893875122
2.3932158946990967
2.384000062942505
2.3951361179351807
2.386080026626587
2.397984027862549
