AMGX non-deterministic,41-44,3d_27pt,8,8,8,10648,SymGS,L2 Norm: 39.434988183050855
1.1325440406799316
0.7905279994010925
0.7741439938545227
0.7802559733390808
0.7853440046310425
0.7833600044250488
0.7782400250434875
0.7731199860572815
0.7762240171432495
0.7710719704627991
