AMGX 3 iterations non-deterministic,41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 436.84914403437165
5.878464221954346
5.540575981140137
5.551136016845703
5.567872047424316
5.564576148986816
5.562655925750732
5.562399864196777
5.578207969665527
5.5880961418151855
5.591519832611084
