AMGX 2 iterations non-deterministic,41-44,3d_27pt,16,16,16,97336,SymGS,L2 Norm: 38.98779980882684
1.768447995185852
1.7059839963912964
1.6967999935150146
1.7049599885940552
1.703935980796814
1.696768045425415
1.6957440376281738
1.6977920532226562
1.7080320119857788
1.6957440376281738
