AMGX 2 iterations non-deterministic,41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 456.9772428695118
4.475743770599365
4.139679908752441
4.147871971130371
4.142208099365234
4.159584045410156
4.166399955749512
4.157631874084473
4.177760124206543
4.150656223297119
4.164224147796631
