AMGX 5 iterations non-deterministic,41-44,3d_27pt,8,8,8,10648,SymGS,L2 Norm: 6.994023491270201
2.02239990234375
1.9537919759750366
1.9527679681777954
1.955839991569519
1.9537919759750366
1.9568639993667603
1.9527679681777954
1.9568639993667603
1.9589120149612427
1.9578880071640015
