AMGX 5 iterations non-deterministic,41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 419.66535521150536
7.969727993011475
7.63804817199707
7.66374397277832
7.680863857269287
7.661056041717529
7.658912181854248
7.658336162567139
7.692448139190674
7.6877760887146
7.667168140411377
