AMGX 3 iterations non-deterministic,41-44,3d_27pt,24,24,24,343000,SymGS,L2 Norm: 60.51648905498643
2.6843841075897217
2.605664014816284
2.600895881652832
2.6059839725494385
2.604127883911133
2.596287965774536
2.600735902786255
2.603231906890869
2.5939838886260986
2.6039679050445557
