AMGX 5 iterations non-deterministic,41-44,3d_27pt,128,64,64,13790200,SymGS,L2 Norm: 623.0266183837937
13.754688262939453
13.438847541809082
13.478464126586914
13.469887733459473
13.484448432922363
13.472991943359375
13.457023620605469
13.473888397216797
13.450688362121582
13.457728385925293
