AMGX 3 iterations non-deterministic,41-44,3d_27pt,16,16,16,97336,SymGS,L2 Norm: 24.09646114219545
2.3357439041137695
2.2773759365081787
2.2662079334259033
2.2661120891571045
2.2763519287109375
2.273279905319214
2.2773759365081787
2.2967679500579834
2.267199993133545
2.2712318897247314
