AMGX 5 iterations non-deterministic,41-44,3d_27pt,32,32,32,830584,SymGS,L2 Norm: 101.52987298054967
3.647968053817749
3.5857601165771484
3.579360008239746
3.5828158855438232
3.5837440490722656
3.5793919563293457
3.582144021987915
3.5840001106262207
3.292191982269287
3.2070720195770264
