AMGX 3 iterations non-deterministic,41-44,3d_27pt,8,8,8,10648,SymGS,L2 Norm: 14.537279245553542
1.4458880424499512
1.3670400381088257
1.3731839656829834
1.3619199991226196
1.3701119422912598
1.363968014717102
1.3793280124664307
1.363968014717102
1.3629440069198608
1.3649920225143433
