AMGX 5 iterations non-deterministic,41-44,3d_27pt,16,16,16,97336,SymGS,L2 Norm: 10.908899717458558
3.4897921085357666
3.4211840629577637
3.4303998947143555
3.4160640239715576
3.4263041019439697
3.4169600009918213
3.4272000789642334
3.420128107070923
3.4242560863494873
3.415008068084717
