AMGX 2 iterations non-deterministic,41-44,3d_27pt,128,64,64,13790200,SymGS,L2 Norm: 666.4024306976739
7.647808074951172
7.317183971405029
7.300352096557617
7.335807800292969
7.351200103759766
7.527167797088623
7.34003210067749
7.3382720947265625
7.343200206756592
7.3400959968566895
