AMGX 3 iterations non-deterministic,41-44,3d_27pt,128,64,64,13790200,SymGS,L2 Norm: 643.1945096316881
10.152383804321289
9.816320419311523
9.840415954589844
9.844799995422363
9.46828842163086
9.056639671325684
9.013152122497559
9.00812816619873
8.997599601745605
8.995455741882324
