CuPy (minres),41-44,3d_27pt,128,128,128,55742968,SymGS
72.61398315429688
3.6229119300842285
3.60863995552063
3.6065280437469482
3.6177918910980225
3.600383996963501
3.600383996963501
3.6136960983276367
3.7560319900512695
3.6085760593414307
