BaseTorch,41-44,3d_27pt,128,128,128,2097152,WAXPBY,
4.330624103546143
0.24473600089550018
0.15769599378108978
0.15462400019168854
0.15360000729560852
0.15462400019168854
0.15462400019168854
0.1525759994983673
0.1525759994983673
0.15564799308776855
