BaseTorch,41-44,3d_27pt,8,8,8,512,WAXPBY,
1.2974079847335815
0.06451199948787689
0.05632000043988228
0.06054399907588959
0.05632000043988228
0.055296000093221664
0.05526399984955788
0.056223999708890915
0.055296000093221664
0.05628800019621849
