BaseTorch,41-44,3d_27pt,128,64,64,524288,WAXPBY,
0.09216000139713287
0.1013759970664978
0.05939200147986412
0.06348799914121628
0.058368001133203506
0.06963200122117996
0.06758400052785873
0.058368001133203506
0.05734400078654289
0.05632000043988228
