BaseTorch,41-44,3d_27pt,16,16,16,4096,WAXPBY,
0.07782399654388428
0.057312000542879105
0.05632000043988228
0.060416001826524734
0.055296000093221664
0.05632000043988228
0.05632000043988228
0.05628800019621849
0.054336000233888626
0.055296000093221664
