BaseTorch,41-44,3d_27pt,24,24,24,13824,WAXPBY,
0.07680000364780426
0.058368001133203506
0.055296000093221664
0.05734400078654289
0.05632000043988228
0.05728000029921532
0.05536000058054924
0.055296000093221664
0.055296000093221664
0.05632000043988228
