BaseTorch,41-44,3d_27pt,32,32,32,32768,WAXPBY,
0.07782399654388428
0.06028800085186958
0.05734400078654289
0.05619199946522713
0.06668800115585327
0.06857600063085556
0.06451199948787689
0.0655359998345375
0.05734400078654289
0.05632000043988228
