BaseTorch,41-44,3d_27pt,64,64,64,262144,WAXPBY,
0.09216000139713287
0.06143999844789505
0.057312000542879105
0.05734400078654289
0.055296000093221664
0.05632000043988228
0.05734400078654289
0.055296000093221664
0.05632000043988228
0.05734400078654289
