BaseTorch,41-44,3d_27pt,128,128,64,1048576,WAXPBY,
0.10956799983978271
0.15462400019168854
0.09100800007581711
0.0870399996638298
0.0870399996638298
0.08601599931716919
0.0870399996638298
0.0870399996638298
0.0870399996638298
0.0870399996638298
