AMGX 4 iterations,41-44,3d_27pt,128,64,64,13790200,SymGS,L2 Norm: 638.8290664517318
14.266783714294434
13.920991897583008
14.118880271911621
13.979968070983887
13.94927978515625
13.954048156738281
13.951711654663086
13.957247734069824
13.952608108520508
13.962559700012207
