AMGX 4 iterations,41-44,3d_27pt,8,8,8,10648,SymGS,L2 Norm: 9.863285979159432
2.4043519496917725
2.0592639446258545
2.046976089477539
2.040832042694092
2.0417919158935547
2.0449280738830566
2.0490241050720215
2.0459840297698975
2.0439040660858154
2.0479040145874023
