AMGX 4 iterations,41-44,3d_27pt,32,32,32,830584,SymGS,L2 Norm: 108.81993143387274
4.187967777252197
4.103360176086426
4.111743927001953
4.093855857849121
4.098400115966797
4.098559856414795
4.129119873046875
4.101471900939941
4.103744029998779
4.096831798553467
