AMGX 4 iterations,41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 431.5611778960343
8.458623886108398
8.165375709533691
8.216608047485352
8.224320411682129
8.187999725341797
8.210495948791504
8.193087577819824
8.377440452575684
8.218111991882324
8.194111824035645
