CuPy (converging) (minres),41-44,3d_27pt,16,16,16,97336,SymGS,RR Norm: 0.12129296094105389
2.8887040615081787
2.667520046234131
2.6705920696258545
2.6746881008148193
2.6808319091796875
2.6644480228424072
2.6695361137390137
2.6992640495300293
2.677759885787964
2.678783893585205
