CuPy (converging) (minres),41-44,3d_27pt,64,64,64,6859000,SymGS,RR Norm: 0.31189343547289977
2.9808640480041504
2.7340800762176514
2.767967939376831
2.8078079223632812
2.7975680828094482
2.796544075012207
2.820096015930176
2.7893760204315186
2.750335931777954
2.75763201713562
