CuPy (lsmr),41-44,3d_27pt,8,8,8,10648,SymGS
1323.567138671875
1.7571840286254883
1.7121280431747437
1.721343994140625
1.714176058769226
1.8094079494476318
1.6762880086898804
1.669119954109192
1.667072057723999
1.6680959463119507
