CuPy (lsmr),41-44,3d_27pt,32,32,32,830584,SymGS
2.5569279193878174
2.070528030395508
2.0551679134368896
2.075551986694336
2.075648069381714
2.08076810836792
2.061311960220337
2.052095890045166
2.0981760025024414
2.0899839401245117
