CuPy (lsmr),41-44,3d_27pt,64,64,64,6859000,SymGS
3.1989760398864746
2.707360029220581
2.7034239768981934
2.7095038890838623
2.7043840885162354
2.712575912475586
2.6992640495300293
2.696255922317505
2.7259840965270996
2.6951680183410645
